test_campaign,variation,device_category,item_category,item_name,transaction_id,users,purchases,quantity,revenue,gross_revenue,net_revenue,gross_margin
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-N9KPWX,1,1,2,1134,1134,903,632
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-Y4EEED,1,1,2,1134,1134,882,541
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-7T3H8Q,1,1,2,1134,1134,911,656
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-BY724B,1,1,2,1134,1134,906,651
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-NV339M,1,1,2,1134,1134,905,651
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-3Q8SPE,1,1,2,1134,1134,914,643
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-MEFPJG,1,1,2,1134,1134,910,666
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-Y8PWE9,1,1,1,1120,1120,812,529
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-QANMQR,1,1,3,1110,1110,819,533
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-DDYZ5F,1,1,1,1102,1102,810,517
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-L6WX8G,1,1,1,1102,1102,821,513
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-DLQGWJ,1,1,2,1064,1064,837,514
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-28XQRK,1,1,1,1050,1050,811,624
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-K3LWBF,1,1,1,1020,1020,823,581
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-HPWYLM,1,1,1,1020,1020,817,595
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-ERMJS9,1,1,1,1020,1020,813,591
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-CHVX97,1,1,1,1020,1020,821,605
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-BR22GA,1,1,1,1020,1020,812,591
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-VSW76V,1,1,1,1020,1020,818,602
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-UTHKRZ,1,1,1,1020,1020,814,592
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-JDRRF7,1,1,1,1020,1020,812,589
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-DACTMT,1,1,1,1020,1020,822,597
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-RVGY75,1,1,1,1020,1020,824,597
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-NG3DYE,1,1,1,1000,0,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-8SH5XE,1,1,1,1000,1000,752,497
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-FQ6MK8,1,1,1,1000,1000,740,484
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-P69WUT,1,1,3,999,999,700,247
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-J297VN,1,1,1,969,969,776,542
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-V732J6,1,1,1,969,969,776,558
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-WM5SHR,1,1,1,969,969,774,555
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-K4AQBC,1,1,1,969,969,779,540
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-8F2ZXL,1,1,1,969,969,775,556
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-GEKYNM,1,1,1,969,969,775,556
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-4XFTGH,1,1,1,969,969,778,539
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip Matratze - Emma Classic Matratzen,0001-FXWYY8,1,1,1,950,950,734,553
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-DHPAEF,1,1,2,948,948,709,449
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-BAKNJ5,1,1,2,948,948,669,415
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-9XB69C,1,1,2,948,948,673,415
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-SSUZN3,1,1,2,948,948,669,396
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-PTMVV5,1,1,2,931,931,723,418
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid Second Life Matratze,0001-BG4XLK,1,1,1,930,930,719,538
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze Outlet,0001-NTVPT4,1,1,2,930,930,687,276
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-K9D265,1,1,3,918,918,716,349
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-B2H4BK,1,1,1,918,918,733,526
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-GWSPJC,1,1,1,918,918,740,518
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-9XUVGF,1,1,2,912,912,650,381
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid Second Life Matratze,0001-9FG8MZ,1,1,2,912,912,686,458
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3C69GG,1,1,2,901,901,659,367
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-9PFVGK,1,1,2,901,901,677,411
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-P47ELY,1,1,2,901,901,658,381
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-GAHUAU,1,1,2,901,901,636,372
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-EE6WLC,1,1,2,901,901,636,385
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-8RP425,1,1,2,900,900,690,457
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip Matratze - Emma Classic Matratzen,0001-8FGYW5,1,1,2,860,860,669,363
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-SGAPJV,1,1,2,853,853,635,371
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-MFDUGE,1,1,2,853,853,624,349
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-88U933,1,1,2,853,853,642,380
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-A8MNG2,1,1,2,853,853,602,360
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-QLPLPV,1,1,2,853,853,628,354
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-K3FFXL,1,1,2,853,853,645,311
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-J22GPL,1,1,1,840,840,626,422
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-Y7XNAJ,1,1,1,840,840,626,409
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-KVG5YV,1,1,1,840,840,625,406
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-UJ3SLN,1,1,3,840,840,650,248
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-PNQUAD,1,1,1,840,840,635,429
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-4EJYMN,1,1,1,840,840,625,393
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3T3H9Q,1,1,1,840,840,626,422
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid Second Life Matratze,0001-4A2U2U,1,1,1,837,837,630,456
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-7L9LYQ,1,1,2,819,819,656,381
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip Matratze - Emma Classic Matratzen,0001-NC5KCM,1,1,2,817,817,629,339
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Hybrid Lite Matratze - Emma Hybrid Lite Matratze,0001-3HDZVQ,1,1,2,817,817,655,465
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-CF6538,1,1,1,798,798,595,387
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-XPSUNB,1,1,1,798,798,603,399
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-UB2HFJ,1,1,1,798,798,597,396
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-F6M52L,1,1,1,798,798,593,370
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-E5MEVP,1,1,1,798,798,598,398
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-UH5JW5,1,1,1,798,798,593,382
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-95BP9Q,1,1,1,798,798,593,383
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-VC8HL5,1,1,1,798,798,593,382
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-5E6YSX,1,1,1,798,798,595,394
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid Second Life Matratze,0001-HJMWMP,1,1,1,791,791,611,438
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-2N66MX,1,1,1,790,790,574,407
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid Second Life Matratze,0001-XM4YVM,1,1,1,783,783,589,421
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Hybrid Lite Matratze - Emma Hybrid Lite Matratze,0001-243ENH,1,1,1,760,760,612,486
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip Matratze - Emma Classic Matratzen,0001-VE9ALP,1,1,1,760,760,599,437
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip Matratze - Emma Classic Matratzen,0001-L69NPY,1,1,1,760,760,598,440
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-QJUE8G,1,1,2,756,756,580,316
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-3X25PS,1,1,2,756,756,582,329
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-LJHDSH,1,1,1,756,756,561,357
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-QCKT39,1,1,1,756,756,563,353
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-S5PVFW,1,1,3,756,756,594,195
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-P67NBD,1,1,1,756,756,563,364
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-2JF6AJ,1,1,1,756,756,562,358
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-WVF4WP,1,1,1,750,750,553,366
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-JK89GH,1,1,1,750,750,551,357
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-LVGW39,1,1,1,750,750,555,368
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-LUABL9,1,1,1,750,750,556,351
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-TMCNVK,1,1,1,750,750,555,356
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-G3FZWN,1,1,1,750,750,560,365
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-A7YUAQ,1,1,1,750,750,567,374
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,tablet,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3USASJ,1,1,1,750,750,566,373
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-U68H5J,1,1,1,750,750,556,362
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-D8LE2Q,1,1,1,750,750,555,368
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-GM6Z9M,1,1,1,750,750,554,357
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-JT4J96,1,1,1,750,750,557,364
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-C43KGF,1,1,1,750,750,552,359
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-XESGJC,1,1,1,750,750,560,365
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-C8T59Q,1,1,1,750,750,572,373
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-7XQK9M,1,1,1,750,750,551,358
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-W6MXBG,1,1,1,750,750,553,360
